95,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,False,False,40,28,12,OPEN,1628579438000,53.335211,-6.2509,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:10:38,2021-08-10 08:10:38+01:00,0.3
96,57,dublin,GRATTAN STREET,Grattan Street,False,False,23,14,8,OPEN,1628579356000,53.339629,-6.243778,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:16,2021-08-10 08:09:16+01:00,0.34782608695652173
97,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),False,False,40,33,6,OPEN,1628579542000,53.341359,-6.292951,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:22,2021-08-10 08:12:22+01:00,0.15
98,41,dublin,HARCOURT TERRACE,Harcourt Terrace,False,False,20,18,2,OPEN,1628579551000,53.332763,-6.257942,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:31,2021-08-10 08:12:31+01:00,0.1
99,3,dublin,BOLTON STREET,Bolton Street,False,False,20,20,0,OPEN,1628579191000,53.351182,-6.269859,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:06:31,2021-08-10 08:06:31+01:00,0.0
100,40,dublin,JERVIS STREET,Jervis Street,False,False,21,16,5,OPEN,1628579536000,53.3483,-6.266651,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:16,2021-08-10 08:12:16+01:00,0.23809523809523808
101,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,False,False,29,20,9,OPEN,1628579440000,53.346057,-6.268001,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:10:40,2021-08-10 08:10:40+01:00,0.3103448275862069
102,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),False,False,40,38,2,OPEN,1628579069000,53.354663,-6.278681,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:04:29,2021-08-10 08:04:29+01:00,0.05
103,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,False,False,30,13,17,OPEN,1628579301000,53.356299,-6.258586,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:08:21,2021-08-10 08:08:21+01:00,0.5666666666666667
104,39,dublin,WILTON TERRACE,Wilton Terrace,False,False,20,0,20,OPEN,1628579531000,53.332383,-6.252717,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:11,2021-08-10 08:12:11+01:00,1.0
105,83,dublin,EMMET ROAD,Emmet Road,False,False,40,22,18,OPEN,1628579447000,53.340714,-6.308191,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:10:47,2021-08-10 08:10:47+01:00,0.45
106,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),False,False,40,5,34,OPEN,1628579160000,53.347802,-6.292432,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:06:00,2021-08-10 08:06:00+01:00,0.85
107,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,False,False,30,30,0,OPEN,1628579174000,53.34218,-6.254485,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:06:14,2021-08-10 08:06:14+01:00,0.0
108,88,dublin,BLACKHALL PLACE,Blackhall Place,False,False,30,13,17,OPEN,1628579448000,53.3488,-6.281637,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:10:48,2021-08-10 08:10:48+01:00,0.5666666666666667
